,Eg,FE,SE,DE,511
358,3640.0,0.1777048468409004,0.04188940877139308,0.006671971826699942,0.02966335647389838
359,3650.0,0.17728487683980712,0.04265459219425187,0.006879980350304425,0.030392795439083138
360,3660.0,0.17594312775609022,0.04235639390917991,0.006813804488432884,0.03010488359899746
361,3670.0,0.17703124090438138,0.04318402255213899,0.006792776992773297,0.030584743503289963
362,3680.0,0.17612451480451025,0.042297981735284776,0.006762082985007104,0.030392015622103887
363,3690.0,0.17534772074146354,0.04254003989391856,0.006855173534654282,0.030403032225334404
364,3700.0,0.17475970381428216,0.04295959257512947,0.006783026772836672,0.03089608415556251
365,3710.0,0.17462377943505158,0.043534810472650835,0.006711859728921155,0.030746570883312632
366,3720.0,0.17407987575472048,0.04263998939326209,0.0068602875447765594,0.031245301119500232
367,3730.0,0.17495436564089298,0.04329182143078197,0.006905029088196336,0.030931395974103985
368,3740.0,0.17348908922051304,0.0435686297792806,0.006960904027426146,0.03161292196401153
369,3750.0,0.17359392323813747,0.04361764597165478,0.006756962713764246,0.031262524849590564
370,3760.0,0.17244350739563222,0.04361998619790376,0.006909430954950375,0.03144410186612002
371,3770.0,0.17297887607102047,0.043844808861878824,0.0071095283727007534,0.03161100232180194
372,3780.0,0.1726255884292458,0.043871710325085495,0.006911776494120846,0.031490038700643576
373,3790.0,0.17218351562924467,0.04404549293128356,0.006892963454054632,0.031382882282613274
374,3800.0,0.17118751755652484,0.04466659762189663,0.0070481655352315565,0.03206778388433418
375,3810.0,0.17179967067482924,0.04398240952740989,0.007090441678641458,0.03174819055511144
376,3820.0,0.1707821976171427,0.044334318292045254,0.006943188682849511,0.032309641997018156
377,3830.0,0.1712186692460045,0.04436626677569331,0.00714917819728905,0.032339102623247226
378,3840.0,0.17063103811996602,0.04477797566081126,0.006939226322035715,0.032244593075242384
379,3850.0,0.17118794266873386,0.044740363922647707,0.007161376695764197,0.032276279012164656
380,3860.0,0.1692815961267284,0.04520537706284972,0.007012971564880576,0.03272720063610936
381,3870.0,0.16932960540164357,0.04506199802989534,0.007054069114076161,0.03243692223349531
382,3880.0,0.16853063958509723,0.04493168704709422,0.007074875509886982,0.03264100053126246
383,3890.0,0.1687746560779232,0.0454849167439255,0.0070839072311290234,0.03310476187158161
384,3900.0,0.16854021287272292,0.045472810375071906,0.007071467537197942,0.03302629312959101
385,3910.0,0.1680608763554692,0.045637767134475475,0.007150022488404282,0.032936908912659484
386,3920.0,0.168265068899523,0.045800407195636966,0.00719192552119671,0.03300879685307588
387,3930.0,0.16751080860600945,0.04570820597568465,0.007301612861875973,0.03336107950383242
388,3940.0,0.16701613461198814,0.04607391884454584,0.007208307583537174,0.033467575971063195
389,3950.0,0.16746996060680283,0.04558432888638463,0.0070674506185115634,0.033033176878561256
390,3960.0,0.16705339119316523,0.04565497369386809,0.00706755047702449,0.033269230512698755
391,3970.0,0.16635583385748778,0.04646611298367115,0.0072417623065439245,0.03364433521187479
392,3980.0,0.16571464500240865,0.046025968291295793,0.007259032403689375,0.03346512520521654
393,3990.0,0.1661898638853948,0.04617306582065037,0.007314902087267757,0.03345431887890417
394,4000.0,0.16573660158888978,0.0461693105742918,0.007195668833272519,0.03382000323986859
395,4010.0,0.16620054649836905,0.046393609848132115,0.007191842026495191,0.03401032156200499
396,4020.0,0.164650976466607,0.04678699609680414,0.007257869476669112,0.03410482416915075
397,4030.0,0.16423092660188318,0.04698414956057944,0.007272436112585752,0.03432823727735941
398,4040.0,0.16461378688211223,0.04696345014252637,0.007358504180336011,0.03406701668342939
399,4050.0,0.16472450331981414,0.04677224417007228,0.0073929784305845824,0.0342282056392847
400,4060.0,0.16342227482896227,0.04708100948626798,0.007489890637694589,0.034858192158240486
401,4070.0,0.16289787061734157,0.047026507268533135,0.00734005045871862,0.03450172875459934
402,4080.0,0.16336875950555552,0.04749725241930872,0.007486945360784827,0.03481473999321059
403,4090.0,0.1624934438902303,0.04724527868779366,0.007493113949097252,0.03503554610401849
404,4100.0,0.16274044013129632,0.04739044979509431,0.007587326725113439,0.03483406625994774
405,4110.0,0.1618492495041867,0.04740533404411347,0.007463146568540898,0.034951688853755054
406,4120.0,0.16206153830277065,0.047906954628471714,0.00744381766890941,0.03472881432628887
407,4130.0,0.16121162449697835,0.04781601590097954,0.007455204142799819,0.03469424830804284
408,4140.0,0.16070383656309878,0.048019642255106444,0.00755174909935736,0.03516403597169448
409,4150.0,0.16174998703083884,0.04798205419075501,0.007399189112931682,0.035406818788155325
410,4160.0,0.16072129170898636,0.04826416227496712,0.0076369705347690605,0.03564230313053342
411,4170.0,0.1604933573521665,0.04822597874464346,0.007598151911770684,0.035588770656127935
412,4180.0,0.15969494269443937,0.04806255917669134,0.007410146542945096,0.03577583765172054
413,4190.0,0.15903527401222264,0.048403046845135474,0.007514051937274739,0.03592594565479254
414,4200.0,0.1590553881057203,0.048359404597051035,0.007431371091318289,0.03602619569814258
415,4210.0,0.1599084519949429,0.048694978727706804,0.007606459218972978,0.03600887737853449
416,4220.0,0.15892987677704268,0.04855652533341268,0.007616110660092717,0.03580361931630838
417,4230.0,0.15848266989081733,0.04877309916349624,0.007687214554065479,0.03641651131656633
418,4240.0,0.1589101596294609,0.048869096447686285,0.007348632643988374,0.036165245424456226
419,4250.0,0.15857822561059784,0.048886163376673675,0.007431348022035102,0.03597130137910727
420,4260.0,0.1578751156951729,0.04910197242455052,0.007613182881159652,0.036337333889735215
421,4270.0,0.15717260510489842,0.04912285907860597,0.007648054802177941,0.036599040940373084
422,4280.0,0.15759982586636173,0.04921570460137252,0.007773844249534978,0.03624978613496269
423,4290.0,0.15702614420377092,0.04909127157554011,0.007729687250508463,0.036495080985122524
424,4300.0,0.15646518003777754,0.0498932681538472,0.007627592454429717,0.03636221746028009
425,4310.0,0.15631536471677127,0.04975892048365828,0.0075697225575501155,0.03661272817381894
426,4320.0,0.15629440823902338,0.04936361413970859,0.007723293770314996,0.036750123765829146
427,4330.0,0.15593515344819814,0.04960096191942902,0.007831166746206535,0.03717420953025305
428,4340.0,0.15618669209842193,0.049488038452942494,0.007915810166912878,0.03708053698570961
429,4350.0,0.15504743331794227,0.04997448707407699,0.00786606261090301,0.03705424284855542
430,4360.0,0.154651157423585,0.04996024459362134,0.007637059517521388,0.037669044722832966
431,4370.0,0.1542354368300719,0.049781226292143405,0.007890998146193925,0.037361963541507864
432,4380.0,0.15394410796472818,0.05004860216390313,0.007572011235500063,0.03721731828845211
433,4390.0,0.15447326884133145,0.05025244160483088,0.007658824466869023,0.03756524282005544
434,4400.0,0.15359375933490202,0.050394815154327324,0.007800153660341102,0.03767006855670523
435,4410.0,0.15387765340944,0.05043860308521714,0.00769777943472157,0.037558127198567756
436,4420.0,0.15383043332660404,0.050523023474083495,0.007692077010854846,0.037331369635671394
437,4430.0,0.15376087361220403,0.05091022969824139,0.00786807592638338,0.03786789367111775
438,4440.0,0.15269547746891643,0.050640638318077136,0.00786252043041971,0.038234823433572485
439,4450.0,0.1533506588585048,0.050767709112229026,0.007753722245353279,0.03807578183417177
440,4460.0,0.15223282906704305,0.05080458988896361,0.007826232591586244,0.03788278314861567
441,4470.0,0.15214395781051943,0.05051421684294539,0.007657857478360093,0.03832507949190066
442,4480.0,0.1517238162396657,0.051151092105336936,0.007870033496268932,0.03823294947401104
443,4490.0,0.151116471486967,0.051039040721275686,0.007779760664341717,0.038357302632213625
444,4500.0,0.1512971792024065,0.05173889765447328,0.007824770756807556,0.038484492697672144
445,4510.0,0.15047971902526755,0.05143622685333638,0.007827394525189931,0.03907683759327953
446,4520.0,0.15080599877415002,0.05094216383390119,0.007791225061459831,0.038784296147153535
447,4530.0,0.150841879766182,0.05161659755613002,0.00782556987366658,0.038649756384758836
448,4540.0,0.15024242478174146,0.05141951236899447,0.007750411295773063,0.03909045012100843
449,4550.0,0.14998719356350748,0.05146666203450544,0.00772075900876116,0.03878612390428821
450,4560.0,0.14936319095209505,0.051500176845474616,0.007918936444268068,0.03875922792488021
451,4570.0,0.14968785133332482,0.051729406896666615,0.007957164981901079,0.03927955319170534
452,4580.0,0.14924729773476425,0.05177147305135992,0.007883692763079568,0.039276400698118635
453,4590.0,0.14857903774012146,0.051689978731940665,0.007924934161029702,0.039318455662055656
454,4600.0,0.14791055005125833,0.052278266002288944,0.007868050860019925,0.03950295268340585
455,4610.0,0.1483750887078535,0.051501185039401286,0.007928656552387392,0.03914891337749775
456,4620.0,0.14840429162238922,0.05183900253901625,0.008021258938597859,0.03931474074006015
457,4630.0,0.14800875976590497,0.05196364246923762,0.007888055448684152,0.039640997932384354
458,4640.0,0.14801461028447957,0.052039820347892674,0.00788828044142599,0.039277107483302584
459,4650.0,0.1474672882129574,0.05232754916260188,0.007981328624591303,0.039905044619326514
460,4660.0,0.14786757211409707,0.05179515020620088,0.008099410083091896,0.03956223707275486
461,4670.0,0.14705738606236415,0.0524225953927971,0.008006823649779468,0.040014993670116024
462,4680.0,0.14696752750997835,0.05216018886695428,0.007982791515943293,0.03996709117606859
463,4690.0,0.14597910361271216,0.052523294168172266,0.007980423616666269,0.040209281125483255
464,4700.0,0.14527026385885922,0.05285201120544892,0.007830357235223446,0.040072446360137445
465,4710.0,0.14567951412839295,0.05241955152217564,0.007895538896696853,0.040429541757240436
466,4720.0,0.14586436554950982,0.052338201562030916,0.007972969424233691,0.04038006579485563
467,4730.0,0.14557668888096742,0.05263593885232553,0.00805202663549805,0.04051085559443213
468,4740.0,0.1450550077085547,0.05303940549204565,0.00798693414915492,0.040439323825338686
469,4750.0,0.14523633928269414,0.053163167588450876,0.007956338941720854,0.04058314686236217
470,4760.0,0.1444670348775015,0.052777145877095206,0.007950966305527446,0.04068264463606608
471,4770.0,0.1442335616098894,0.0526214752247069,0.007938476753441932,0.040462978056030566
472,4780.0,0.14347853563917903,0.05329351485594874,0.008167167642562513,0.0409269373483501
473,4790.0,0.14392116530489332,0.05305525159413482,0.00803343858988332,0.04103944243611292
474,4800.0,0.1437830924615585,0.052924083896464164,0.008168173948551896,0.04106073425229388
475,4810.0,0.14331380474275135,0.05326166225331318,0.00815779890208974,0.04107941837473161
476,4820.0,0.14301610714013432,0.053322374181786966,0.00811742409981651,0.04122411604105196
477,4830.0,0.1431180334979795,0.05317479941288499,0.008086989985488773,0.041469836768498754
478,4840.0,0.14282965071121811,0.05354463550248737,0.007959992038518658,0.041334472344456814
479,4850.0,0.1422484034776202,0.053561539901851696,0.00815368877655263,0.04101075490640858
480,4860.0,0.14172901995382967,0.05327648806555422,0.008126215587958252,0.041113145936367196
481,4870.0,0.14127085889735863,0.05384532548620043,0.007993656207986128,0.041293142757764204
482,4880.0,0.14102209144965683,0.05356240649633269,0.008075287359547387,0.04162417996339649
483,4890.0,0.1415642491670045,0.05358706794266242,0.008219232984642128,0.041200451745506135
484,4900.0,0.1417352558880534,0.05339969321894011,0.008169562072901074,0.041682148618759095
485,4910.0,0.14049528033017541,0.05405255776444134,0.008183728403181625,0.04218812881565826
486,4920.0,0.14043035061262113,0.05371085374435746,0.00796847848120619,0.041747478905741056
487,4930.0,0.14089952507610365,0.053587186057045086,0.00812496291108321,0.04177366112145629
488,4940.0,0.14067075843924712,0.053745079233824496,0.008171621363160901,0.0422204655970613
489,4950.0,0.13987280235192062,0.05379622234489116,0.008234610030221853,0.042032493730288514
490,4960.0,0.1394402191072883,0.05354678309584767,0.00818271036357916,0.042016071821785725
491,4970.0,0.13944096719740462,0.05418619991373939,0.008114586112906889,0.042095139302934535
492,4980.0,0.1386233586274416,0.05421869726938907,0.00830535604115461,0.04220433825844158
493,4990.0,0.13942943613102055,0.054385422210540185,0.008025059297107734,0.041909257365302856
494,5000.0,0.1391765248266102,0.0542587614897623,0.00819745714590211,0.04239762793094615
495,5010.0,0.13865550662344622,0.05415787886100333,0.008100878616782962,0.04222536199979312
496,5020.0,0.13839814075082235,0.054673414181170776,0.008039149387974879,0.042744160295171994
497,5030.0,0.13822930800394378,0.05406057945508262,0.008130636922252903,0.042452510175935126
498,5040.0,0.13759622697531265,0.054771584385743304,0.008164049439998013,0.042550657191084494
499,5050.0,0.1383447847310786,0.054401970289898585,0.008185532239349261,0.042976900772355685
500,5060.0,0.13742439226101,0.05407517286114723,0.00826273963150152,0.042824860104052336
501,5070.0,0.1376577739136923,0.05472938774827733,0.008308881030305987,0.04307586150256602
502,5080.0,0.1367275814816002,0.0549023092367087,0.00815883264758426,0.043154735462071096
503,5090.0,0.1365381389083943,0.05459847819898155,0.00809557176339399,0.042817807695551824
504,5100.0,0.13647830034495395,0.05467603420387596,0.008390140189015845,0.0429066893282245
505,5110.0,0.13571058351120802,0.05483903747160644,0.008273859944279288,0.04316847815892906
506,5120.0,0.13612602098390414,0.055016780743220195,0.008068347769311075,0.043467111265634684
507,5130.0,0.13628574312316002,0.05479877767469924,0.008135159200463298,0.04284765690546683
508,5140.0,0.13540015859886026,0.05475607859376678,0.008355466960880156,0.043314349253837064
509,5150.0,0.13545329610903298,0.05487580024775395,0.008267756971126526,0.04312732003714163
510,5160.0,0.1349427627185276,0.05525484284788282,0.008213610443460216,0.04283055002888315
511,5170.0,0.1349155400089221,0.055232996586360474,0.00833825943177255,0.043429834230787764
512,5180.0,0.13468415415645543,0.05522467659798454,0.008191498602583294,0.04345958820218895
513,5190.0,0.13420564411320537,0.05537051335944509,0.008251859776647942,0.0435828360916849
514,5200.0,0.1341748585300667,0.05518380541940771,0.008248756100998435,0.04364048654290923
515,5210.0,0.1345892544309626,0.054831009689477544,0.00821855180373517,0.04388262260145996
516,5220.0,0.13382979132139086,0.054510523353391495,0.008250601326938563,0.04413188647540608
517,5230.0,0.13391410361792647,0.05506450717046544,0.008161294927708763,0.04370052007145644
518,5240.0,0.13381183946080616,0.05540262773789261,0.008198683664984335,0.044175722920087084
519,5250.0,0.13320352901534754,0.05512294390712326,0.008214810321770512,0.04377195409782061
520,5260.0,0.13282173081347665,0.05518288401391303,0.008290199307440856,0.04383011527552329
521,5270.0,0.13223643104250324,0.055588543612332154,0.008353514167029681,0.04440645549287916
522,5280.0,0.13241621249899152,0.05540938367882329,0.008265842513762682,0.04408130257773845
523,5290.0,0.13250539883318366,0.05583910718364833,0.008237931068175676,0.044488453870089935
524,5300.0,0.1328445968919613,0.055109154962098644,0.008319945764014338,0.04437177307783449
525,5310.0,0.13186294924520456,0.05581069850660893,0.008278517216638113,0.04445002272364308
526,5320.0,0.1317022116729767,0.055448663731754166,0.008323283433508544,0.04466059420787079
527,5330.0,0.1317382339239423,0.0556482921805186,0.008379465249661877,0.04450536609982143
528,5340.0,0.1308367033689582,0.05551752848150821,0.008303717671473003,0.04464130136662341
529,5350.0,0.13110173330341185,0.05549633441161136,0.008251458487985194,0.044455045391755446
530,5360.0,0.130901070896106,0.055368532328120314,0.008335681401402978,0.044941506941530734
531,5370.0,0.131091903328231,0.05600532197322099,0.00835816754780821,0.044761344507566254
532,5380.0,0.1299045624047988,0.055892714267951685,0.008439048651266368,0.045004498756552866
533,5390.0,0.12965376828429984,0.05582080245414155,0.00832006055421378,0.04489705457146029
534,5400.0,0.1303994413385014,0.05601515415815792,0.0081341239593846,0.045107073326299985
535,5410.0,0.12918638124427542,0.055879706758986236,0.008261060168152147,0.044675319325848804
536,5420.0,0.1299383975040708,0.05595333209742263,0.008404589773821065,0.04519149416862194
537,5430.0,0.12912072717958317,0.05575519136153334,0.008418865733151102,0.045557073585016955
538,5440.0,0.12902416365266656,0.055586092871428384,0.008514457613677811,0.04495152645679703
539,5450.0,0.12898141518084877,0.05587706339184759,0.008282028198923173,0.045292327178499264
540,5460.0,0.12868888971626877,0.05576951631570759,0.008391644084945268,0.04529306952832057
541,5470.0,0.12853505020060188,0.056055718190198965,0.008409424678924898,0.04509860152447709
542,5480.0,0.128377821481002,0.05578552680243641,0.008370934860633833,0.04543612533502524
543,5490.0,0.12767051396399556,0.05663854329676619,0.008215046823537353,0.04518552976122941
544,5500.0,0.12813214997605304,0.05585339850691952,0.008443395564181139,0.045575324794132836
545,5510.0,0.12787543673971682,0.05580086007785382,0.008318209246131173,0.045601940175475864
546,5520.0,0.12735073950716236,0.055532353594150145,0.00837478034196736,0.045819411007776624
547,5530.0,0.12719757882216343,0.05623269053505902,0.008289270106778749,0.045318897843824694
548,5540.0,0.12756423266025074,0.05631856371213342,0.008520476735966016,0.04554398775145084
549,5550.0,0.12709839895684358,0.05646745441785705,0.008278035198926342,0.045875006926028604
550,5560.0,0.1264315016949717,0.05658583967037472,0.008447495342311987,0.045776261463460165
551,5570.0,0.12607542621125065,0.05629875943133534,0.008359962458006999,0.04616028494918278
552,5580.0,0.12657251005578538,0.05634544578705982,0.008355149101851197,0.04584424500663262
553,5590.0,0.12612695337417978,0.05616754256077869,0.008375127906602352,0.0462032132233534
554,5600.0,0.1256905204558868,0.056760185406103295,0.008297169959696163,0.04638237678190728
555,5610.0,0.12572046383332575,0.05634353727387053,0.008222306490236107,0.04594975306430863
556,5620.0,0.12600096518641454,0.056132145005122765,0.00851348089969684,0.04656624294403696
557,5630.0,0.12552730075366467,0.056450328428830986,0.008349106873695382,0.04639083771785226
558,5640.0,0.12536362721201913,0.05642582275875127,0.008494078796872851,0.046393481778231695
559,5650.0,0.12495706542897846,0.05659756469530854,0.008511737852623116,0.046546259281019936
560,5660.0,0.1247302913111149,0.0563457918235583,0.00834607597724831,0.04652185387695077
561,5670.0,0.12418175275904433,0.05690421910439018,0.008389494443299323,0.04667632485155983
562,5680.0,0.12437720751982055,0.056585228377584236,0.008486083279927871,0.046764326005940736
563,5690.0,0.12386753824507075,0.05657644229724767,0.008412726101999455,0.04669203593004462
564,5700.0,0.12353311122322395,0.0563081158133765,0.00844951848793545,0.04673666400633658
565,5710.0,0.12384787104914032,0.05641859492512173,0.008294570498229558,0.04654215299452717
566,5720.0,0.1235452091134757,0.05651060915597446,0.00834728849300873,0.04679820973031377
567,5730.0,0.12349007914471265,0.05683666827024,0.008378479791374634,0.04672890148178931
568,5740.0,0.12354563340799636,0.05677194839907108,0.008269572410352427,0.0471187787123199
569,5750.0,0.12237863226827338,0.05691393714214185,0.0084512379888315,0.046914168028649283
570,5760.0,0.12226675043025943,0.056498992567812906,0.008419923850555091,0.04734423096530436
571,5770.0,0.12263877288023148,0.05708181039736653,0.008338641347674241,0.047095762767018
572,5780.0,0.12238386448590155,0.05649054719992125,0.00844656363730361,0.046635416216797954
573,5790.0,0.12214700624738029,0.05635360691715725,0.008317683954492335,0.046978940798942
574,5800.0,0.12239511579087096,0.05668003028402462,0.008515187988940496,0.047162460925275936
575,5810.0,0.12215527974199507,0.05685951747956178,0.008326096143644462,0.04715853812197972
576,5820.0,0.12158967462197236,0.05719357540629649,0.00840615646738074,0.04734463656065647
577,5830.0,0.12144289614090059,0.05681786397540738,0.008184765218536009,0.046775705966462466
578,5840.0,0.12149385391038307,0.05701792496987429,0.008361435482065575,0.04737491796240987
579,5850.0,0.12132420387504438,0.056727192229197886,0.00844545792436691,0.04703241136642945
580,5860.0,0.12055037637246113,0.056672493308120395,0.008520990346056035,0.04747284770403155
581,5870.0,0.12061258152210932,0.057059530458459504,0.00844244606661424,0.047841686750636464
582,5880.0,0.12040819001659955,0.056871864317168536,0.008372240461397859,0.047827362154733655
583,5890.0,0.12014851543709662,0.05711319829175213,0.008264811380496022,0.04813821764247201
584,5900.0,0.12027616446011041,0.05690533582413454,0.008424523289090899,0.047625034645467745
585,5910.0,0.12009132428059398,0.05666267426398253,0.008380250253160495,0.047548192263119
586,5920.0,0.1190940742353779,0.05680667444769695,0.008318557629651514,0.04765056813924083
587,5930.0,0.11942492583482783,0.05722361746238506,0.008301898764090031,0.04789669713749513
588,5940.0,0.11961253854462792,0.057087021430813116,0.008361794507869495,0.04787938189926034
589,5950.0,0.11885656588132534,0.056694804856478105,0.008509108063816714,0.04798848852435447
590,5960.0,0.11869220220619761,0.05673180708870214,0.008604135688390979,0.048153360499699274
591,5970.0,0.1185238973425148,0.05654704084308855,0.008446569929654146,0.04785163999123058
592,5980.0,0.11915537339253525,0.05708008069822976,0.00837847266977773,0.047962921615416196
593,5990.0,0.11808477186552545,0.05673045704432244,0.008311610178179999,0.04784406027003003
594,6000.0,0.11822020225515682,0.05681434874513315,0.008357150419589784,0.048017079993157484
595,6010.0,0.11797171262397532,0.057028584831741176,0.008531086026363117,0.048409111382909265
596,6020.0,0.11776285173182471,0.05658297308661087,0.008330301653643223,0.048723638057424294
597,6030.0,0.11764677989838632,0.05714175395611561,0.00837049980340793,0.04798759145804842
598,6040.0,0.11729290384410862,0.056959460868427056,0.00835869751081508,0.04851518520772933
599,6050.0,0.1166897549127546,0.057260079575404445,0.008399362548390002,0.04850898209444647
600,6060.0,0.11686876646099582,0.056947927797249685,0.008241232504063301,0.04872270586758078
601,6070.0,0.11622448062924527,0.05671559813464984,0.008367675502200196,0.04833910438657489
602,6080.0,0.11647790657378934,0.056884950185206576,0.00838514777973983,0.048905582838115504
603,6090.0,0.11673217407953786,0.057216814502445035,0.008425200280922272,0.04869591146823209
604,6100.0,0.11624144616025688,0.05727223925709673,0.008401916316713767,0.04839205614576193
605,6110.0,0.11614244282235761,0.057131563054914854,0.008356426986454314,0.048748336543148196
606,6120.0,0.11543421031860678,0.05718111581620866,0.008358841604128595,0.0486788698870555
607,6130.0,0.11570745131757552,0.056913347079174954,0.008284843759516892,0.04888633560102484
608,6140.0,0.11515006088219187,0.056968276596620925,0.008403832054409045,0.04850867978558661
609,6150.0,0.11529511835875383,0.05727949881018381,0.008323315527260906,0.048809956138503065
610,6160.0,0.11564170229624736,0.05656914509685508,0.008509609043505081,0.048876299153116774
611,6170.0,0.1155717469133815,0.05695858466441163,0.008261282669192082,0.049077788523933095
612,6180.0,0.11465707622234962,0.0573930730508872,0.00843422019779645,0.04921037364376469
613,6190.0,0.11496923232526403,0.05708583111671393,0.008255346863424615,0.049000919355901604
614,6200.0,0.1144222464829296,0.0573976722798802,0.00838315059356971,0.0491862128367105
615,6210.0,0.11426026490726038,0.056853013279295914,0.008502707010731,0.049656137867505036
616,6220.0,0.11384953844701039,0.057081899520805425,0.008363280640597642,0.04889631597034836
617,6230.0,0.11391895927911362,0.05725528766999883,0.008391087796871815,0.04905976184880812
618,6240.0,0.11331682683077035,0.057131660441162205,0.008383936044181634,0.04893882761536193
619,6250.0,0.11350394087978963,0.057142347394250996,0.008360777705875917,0.049266881080268624
620,6260.0,0.11397534835474872,0.05778231812978666,0.008367085241465864,0.049677931867439594
621,6270.0,0.11307038727030783,0.05714420350818672,0.008291339235265921,0.049195279462577804
622,6280.0,0.11267001340564022,0.05739947037830234,0.008346863441539972,0.04975327689633266
623,6290.0,0.11293214109213905,0.05700035740930518,0.00843148584174622,0.049515461991921667
624,6300.0,0.11277678962788061,0.05731222197393238,0.00833881982673587,0.049594161997886
625,6310.0,0.11279503730491304,0.05725592713709395,0.008338825279335065,0.049555426426278304
626,6320.0,0.11215081364639816,0.057132516334275636,0.008213862407905217,0.049701157978247784
627,6330.0,0.11220754937308816,0.0569313498130065,0.00835172007506117,0.049887263092062706
628,6340.0,0.11273437785941519,0.057269999842358324,0.0084778704826933,0.049684451852419
629,6350.0,0.11163839090798716,0.05701440000002697,0.00839866930156031,0.04976338496249332
630,6360.0,0.11129846871189936,0.05694186771400081,0.00840211682733235,0.049731774549977126
631,6370.0,0.1114829352064007,0.05718895348242122,0.00836262663703121,0.04982694867749995
632,6380.0,0.1115225271010678,0.056905166731344395,0.008195295119823481,0.049624833495610206
633,6390.0,0.1109244597666252,0.05695912880911158,0.008315926972890759,0.05003025868765748
634,6400.0,0.1108081193256666,0.056968748382159054,0.00832740775469383,0.049998844081808685
635,6410.0,0.11085316582609153,0.056774689103563473,0.008200513175514356,0.05026270490289436
636,6420.0,0.11062066074850167,0.05772990794883933,0.008350415481693272,0.04987904905081769
637,6430.0,0.11044806379106885,0.05715036834419214,0.008319609214029362,0.04966542535678068
638,6440.0,0.11028283559103046,0.057138672267132776,0.008355990509593235,0.050029274225675484
639,6450.0,0.11011545518454413,0.05748567009619679,0.008326190262150234,0.04998097608701061
640,6460.0,0.11014369801371819,0.05713808359505628,0.00820628804226839,0.05003109258916284
641,6470.0,0.10968048272541284,0.05688685002361389,0.008422459945855287,0.050164089066267674
642,6480.0,0.10949664661025192,0.05675993786964694,0.008324685498442022,0.050054029042379364
643,6490.0,0.10940069497604234,0.05731278374072764,0.008261415790091682,0.04998629534825511
644,6500.0,0.10918747787527831,0.056985067456397955,0.008296863409606043,0.05088753382959245
645,6510.0,0.10971563901036314,0.057186885979330825,0.008311910093618157,0.050364980223517514
646,6520.0,0.11011754674196302,0.05698288296715799,0.008260780986852472,0.05045442941085004
647,6530.0,0.10921804890116368,0.05728957391670553,0.008172100234013536,0.0503457641592535
648,6540.0,0.10872651461977222,0.05684180143193545,0.008325084592225236,0.05080309535736016
649,6550.0,0.1083050213253195,0.05713475476175713,0.008255390333652633,0.050775661411043296
650,6560.0,0.10895293860959566,0.0566677059507614,0.008284076696460767,0.05035394677991946
651,6570.0,0.10852466337316145,0.05721968529082242,0.008340314132500238,0.050435626838276425
652,6580.0,0.1082533654490661,0.05693423379645918,0.008247912610023606,0.05046883138353232
653,6590.0,0.10778191327819674,0.05716674248158471,0.008320962897755095,0.05102989617762039
654,6600.0,0.10790614165089359,0.05693330605480714,0.008225013594368813,0.05090204431290405
655,6610.0,0.10773782349053813,0.05690727338615331,0.008267133995324315,0.05070963571255372
656,6620.0,0.10693387154703927,0.05718055180053149,0.008291187752615585,0.0509927400632153
657,6630.0,0.10712021934436974,0.05719884068088648,0.008400403021576379,0.05092289973814183
658,6640.0,0.10694696451713806,0.05699057148751608,0.008330435198490464,0.05054090380259761
659,6650.0,0.10733068833173721,0.057109278755160024,0.008278406962562922,0.05073688085276958
660,6660.0,0.10666867058562862,0.056845300630409705,0.00821843070471344,0.051127662780194046
661,6670.0,0.10658201188333129,0.056907538221422416,0.008339162317339256,0.05116566869330699
662,6680.0,0.10645913225715796,0.05691356797240723,0.008395133186935964,0.05115074199999242
663,6690.0,0.106127750356557,0.05722310146392854,0.00825250613682996,0.05094898836120203
664,6700.0,0.1058938223853158,0.05695811040573567,0.008262718317952222,0.05101822925849343
665,6710.0,0.10603597568170471,0.05708066304744677,0.00819945336449378,0.05123951700953385
666,6720.0,0.10574303602676656,0.05685271965850826,0.008325718471055071,0.051286975334073566
667,6730.0,0.1052029407436102,0.05679527881846471,0.008102955485143063,0.05124209797874991
668,6740.0,0.10531308627175383,0.05690465766442989,0.00821332561911425,0.05134241103681863
669,6750.0,0.10549804639989897,0.05681331090572972,0.00843588820084274,0.051170622116383326
670,6760.0,0.10548070741042928,0.05667291498624259,0.008183978882139252,0.051454299880878476
671,6770.0,0.10484742365655021,0.05669067001236053,0.008347473790322713,0.05140509872003162
672,6780.0,0.10473738937248178,0.05672713862645012,0.008283919847455667,0.05116667853878479
673,6790.0,0.10473457512901775,0.05657373495866761,0.008209028194093295,0.05125508203379701
674,6800.0,0.10383489332157776,0.056787205128986044,0.00830679146572622,0.051357929661191126
675,6810.0,0.10481179214893657,0.05691474940449703,0.008227129733527438,0.05129094121052609
676,6820.0,0.10478231764971202,0.05680668945299612,0.008160604918571826,0.051504741803733135
677,6830.0,0.10392485942359411,0.05700449265560784,0.008271570443918715,0.05158036408299994
678,6840.0,0.1041028455067707,0.05663660143543915,0.008277189475477053,0.05171367019045783
679,6850.0,0.10332668060327899,0.05686185167295307,0.00805930149259353,0.051408914813479624
680,6860.0,0.10371593413480498,0.056608435102092715,0.008174006405777794,0.05175923272941177
681,6870.0,0.10358609679468518,0.056798851562091156,0.00810868473287983,0.05170723036455397
682,6880.0,0.10355500305152847,0.0566721779647481,0.008072262789192833,0.05131428999443095
